kid,value,idf
"12914","392","1"
"12914","236","2"
"12914","461","1"
"12914","110","2"
"12914","366","1"
"12914","175","1"
"12914","463","1"
"12914","273","4"
"12914","375","1"
"12914","537","1"
"12914","506","2"
"12914","91","2"
"12914","127","2"
"12914","415","1"
"12914","543","1"
"12915","626","1"
"12916","506","1"
"12916","478","1"
"12916","558","1"
"12917","354","3"
"12917","100","1"
"12918","436","1"
"12919","642","1"
"12919","277","1"
"12919","183","1"
"12919","344","1"
"12919","121","1"
"12919","298","1"
"12919","458","1"
"12920","256","2"
"12920","641","1"
"12920","323","1"
"12920","516","1"
"12920","644","1"
"12920","71","1"
"12920","394","1"
"12920","139","1"
"12920","203","1"
"12920","587","1"
"12920","12","1"
"12920","398","1"
"12920","207","1"
"12920","335","1"
"12920","463","2"
"12920","338","1"
"12920","402","1"
"12920","21","1"
"12920","149","1"
"12920","534","2"
"12920","280","2"
"12920","410","1"
"12920","219","1"
"12920","603","1"
"12920","412","1"
"12920","541","2"
"12920","225","1"
"12920","355","1"
"12920","37","1"
"12920","229","1"
"12920","40","1"
"12920","170","1"
"12920","490","1"
"12920","43","1"
"12920","556","2"
"12920","238","1"
"12920","623","1"
"12920","496","2"
"12920","308","1"
"12920","564","1"
"12920","632","1"
"12920","442","1"
"12920","634","1"
"12920","315","1"
"12921","355","2"
"12921","405","2"
"12921","70","1"
"12921","502","1"
"12921","550","2"
"12921","343","1"
"12921","125","1"
"12922","177","1"
"12923","489","1"
"12923","78","1"
"12924","609","2"
"12924","163","1"
"12924","634","1"
"12924","283","2"
"12925","433","1"
"12926","467","1"
"12927","488","1"
"12928","374","1"
"12929","532","1"
"12929","548","1"
"12929","25","1"
"12929","236","1"
"12929","317","1"
"12930","68","1"
"12930","61","1"
"12931","17","2"
"12932","488","1"
"12933","383","2"
"12934","417","2"
"12935","135","1"
"12936","555","1"
"12937","173","1"
"12938","336","1"
"12938","544","1"
"12938","82","1"
"12938","310","1"
"12938","620","4"
"12938","366","1"
"12939","189","1"
"12940","358","1"
"12941","97","1"
"12941","577","1"
"12941","547","1"
"12941","100","1"
"12941","197","1"
"12941","390","4"
"12941","39","3"
"12941","359","1"
"12941","423","1"
"12941","620","1"
"12941","16","1"
"12941","561","2"
"12941","406","1"
"12941","55","1"
"12941","121","1"
"12942","294","2"
"12943","178","1"
"12943","70","1"
"12944","634","1"
"12945","374","1"
"12946","592","1"
"12946","548","1"
"12947","290","1"
"12947","451","1"
"12947","564","1"
"12947","485","1"
"12947","347","1"
"12947","427","2"
"12947","541","1"
"12947","206","1"
"12947","239","2"
"12948","240","2"
"12948","369","1"
"12948","245","1"
"12948","413","1"
"12949","177","1"
"12950","225","1"
"12950","130","1"
"12950","149","1"
"12950","39","1"
"12950","536","1"
"12950","75","1"
"12950","572","1"
"12950","620","1"
"12950","93","1"
"12950","637","1"
"12951","140","2"
"12952","547","2"
"12952","292","1"
"12952","37","1"
"12952","261","1"
"12952","359","1"
"12952","583","1"
"12952","168","1"
"12952","520","1"
"12952","10","1"
"12952","203","1"
"12952","269","1"
"12952","557","1"
"12952","206","1"
"12952","80","1"
"12952","277","1"
"12952","120","1"
"12952","121","1"
"12952","378","1"
"12953","550","1"
"12953","330","1"
"12953","190","1"
"12954","386","2"
"12955","632","5"
"12956","513","2"
"12956","594","2"
"12956","165","3"
"12957","570","1"
"12957","187","1"
"12957","125","1"
"12957","221","1"
"12957","222","1"
"12958","23","1"
"12959","451","3"
"12959","611","1"
"12959","292","1"
"12959","293","1"
"12959","230","1"
"12959","487","1"
"12959","456","1"
"12959","203","2"
"12959","209","1"
"12959","178","2"
"12959","85","1"
"12959","87","1"
"12959","535","1"
"12959","440","3"
"12959","155","2"
"12959","571","2"
"12959","508","1"
"12960","610","1"
"12960","163","1"
"12960","483","1"
"12960","515","3"
"12960","11","1"
"12960","587","1"
"12960","45","2"
"12960","525","1"
"12960","560","1"
"12960","307","4"
"12960","212","1"
"12960","149","1"
"12960","341","1"
"12960","54","1"
"12960","599","6"
"12960","506","1"
"12960","635","2"
"12960","124","2"
"12961","448","1"
"12961","118","3"
"12961","310","4"
"12961","616","1"
"12961","539","1"
"12961","318","1"
"12962","262","2"
"12963","365","6"
"12964","320","2"
"12964","628","1"
"12964","229","1"
"12964","88","1"
"12965","67","1"
"12965","516","1"
"12965","359","1"
"12965","551","1"
"12965","73","1"
"12965","46","1"
"12965","273","1"
"12965","117","1"
"12965","90","1"
"12965","378","1"
"12965","92","1"
"12965","636","1"
"12965","190","1"
"12966","158","1"
"12967","99","1"
"12967","556","2"
"12968","390","3"
"12968","535","8"
"12968","634","1"
"12968","189","1"
"12969","112","1"
"12969","594","1"
"12969","83","1"
"12969","405","1"
"12969","231","7"
"12970","164","1"
"12970","229","1"
"12970","359","1"
"12970","200","1"
"12970","232","1"
"12970","524","1"
"12970","400","1"
"12970","500","1"
"12970","214","1"
"12970","246","1"
"12970","537","2"
"12970","124","1"
"12970","350","1"
"12970","223","1"
"12971","273","1"
"12971","195","1"
"12971","501","3"
"12971","631","1"
"12971","264","1"
"12971","415","1"
"12972","302","5"
"12973","478","2"
"12974","545","1"
"12974","564","1"
"12974","265","2"
"12974","588","1"
"12975","586","1"
"12976","421","1"
"12976","618","1"
"12976","539","1"
"12976","12","1"
"12976","236","1"
"12976","495","2"
"12977","620","1"
"12978","161","1"
"12978","291","1"
"12978","107","1"
"12978","235","1"
"12979","510","1"
"12980","340","1"
"12980","488","2"
"12981","104","1"
"12982","298","1"
"12983","440","1"
"12983","217","1"
"12984","290","2"
"12984","571","2"
"12985","293","10"
"12986","258","1"
"12986","131","1"
"12986","423","1"
"12986","332","1"
"12986","428","1"
"12986","524","1"
"12986","206","1"
"12986","622","1"
"12986","335","1"
"12986","273","1"
"12986","532","1"
"12986","405","2"
"12986","55","1"
"12986","439","1"
"12986","600","1"
"12986","153","1"
"12986","601","1"
"12986","444","1"
"12986","287","1"
"12986","575","1"
"12987","112","1"
"12988","412","1"
"12988","317","1"
"12989","317","1"
"12990","250","1"
"12991","59","1"
"12991","175","1"
"12992","219","1"
"12993","619","1"
"12994","20","1"
"12995","205","1"
"12996","395","2"
"12997","413","2"
"12998","67","1"
"12998","131","1"
"12998","547","1"
"12998","486","1"
"12998","551","1"
"12998","456","1"
"12998","522","1"
"12998","459","1"
"12998","141","1"
"12998","237","1"
"12998","462","1"
"12998","432","1"
"12998","81","2"
"12998","88","1"
"12998","120","1"
"12998","249","1"
"12998","221","2"
"12998","318","1"
"12999","173","1"
"13000","631","1"
"13001","31","2"
"13002","104","1"
"13002","633","2"
"13003","128","1"
"13003","193","1"
"13003","513","1"
"13003","356","1"
"13003","294","1"
"13003","489","1"
"13003","138","1"
"13003","427","3"
"13003","495","1"
"13003","400","1"
"13003","464","1"
"13003","499","1"
"13003","246","5"
"13003","599","1"
"13003","348","1"
"13003","29","1"
"13003","61","1"
"13003","317","1"
"13003","62","1"
"13004","560","3"
"13004","597","1"
"13004","166","2"
"13004","28","1"
"13004","236","1"
"13004","207","2"
"13005","5","2"
"13006","429","1"
"13007","482","1"
"13007","483","3"
"13007","196","1"
"13007","310","1"
"13007","39","1"
"13007","73","1"
"13007","332","2"
"13007","237","1"
"13007","605","2"
"13008","547","1"
"13008","550","1"
"13008","88","3"
"13008","569","1"
"13008","493","1"
"13008","462","2"
"13009","215","2"
"13010","418","4"
"13011","471","2"
"13012","61","1"
"13013","617","1"
"13013","607","1"
"13014","82","1"
"13014","178","2"
"13014","297","1"
"13014","459","1"
"13015","641","1"
"13015","37","4"
"13015","297","1"
"13016","553","2"
"13017","302","2"
"13018","467","3"
"13019","449","1"
"13019","260","2"
"13019","325","1"
"13019","11","3"
"13020","141","2"
"13021","99","4"
"13022","214","1"
"13022","376","1"
"13023","384","1"
"13024","577","2"
"13024","334","1"
"13025","599","1"
"13025","408","1"
"13026","354","2"
"13027","119","1"
"13028","48","1"
"13029","39","1"
"13030","16","1"
"13031","230","1"
"13031","25","1"
"13032","224","1"
"13032","517","1"
"13032","295","2"
"13032","407","1"
"13032","361","1"
"13032","335","1"
"13032","575","1"
"13033","531","1"
"13034","433","1"
"13035","512","9"
"13035","12","1"
"13035","527","3"
"13036","66","1"
"13036","207","7"
"13037","53","1"
"13038","451","5"
"13038","164","1"
"13038","356","1"
"13038","644","1"
"13038","101","1"
"13038","134","1"
"13038","203","6"
"13038","555","1"
"13038","143","1"
"13038","177","1"
"13038","85","1"
"13038","374","3"
"13038","406","1"
"13038","183","1"
"13038","120","1"
"13038","121","1"
"13038","217","1"
"13038","318","1"
"13039","104","1"
"13040","421","1"
"13041","255","1"
"13042","436","1"
"13043","245","1"
"13044","198","2"
"13045","50","1"
"13045","602","1"
"13045","155","1"
"13045","414","3"
"13046","296","1"
"13046","381","2"
"13047","628","4"
"13048","210","5"
"13048","377","1"
"13049","34","1"
"13050","264","2"
"13051","221","3"
"13052","590","8"
"13053","555","1"
"13054","257","5"
"13055","334","4"
"13056","549","1"
"13057","449","1"
"13057","210","1"
"13057","498","3"
"13057","339","1"
"13057","280","1"
"13058","225","1"
"13059","163","1"
"13059","483","1"
"13060","617","1"
"13061","407","1"
"13062","587","2"
"13063","305","1"
"13064","519","1"
"13064","457","2"
"13065","335","1"
"13066","432","4"
"13066","97","1"
"13066","37","1"
"13066","377","1"
"13066","155","8"
"13066","429","7"
"13067","427","1"
"13068","55","1"
"13068","361","1"
"13068","634","1"
"13068","11","1"
"13068","287","1"
"13069","305","1"
"13069","631","2"
"13069","395","2"
"13070","256","1"
"13070","194","1"
"13070","195","1"
"13070","515","2"
"13070","6","2"
"13070","582","1"
"13070","73","1"
"13070","394","1"
"13070","522","1"
"13070","586","1"
"13070","11","1"
"13070","398","1"
"13070","465","1"
"13070","23","1"
"13070","344","3"
"13070","542","1"
"13070","415","1"
"13070","417","3"
"13070","227","2"
"13070","45","3"
"13070","303","1"
"13070","53","1"
"13070","565","1"
"13070","54","1"
"13070","505","1"
"13070","633","1"
"13070","572","3"
"13070","510","1"
"13071","33","1"
"13072","560","3"
"13072","54","1"
"13072","108","8"
"13072","45","3"
"13073","315","8"
"13074","370","2"
"13074","637","1"
"13075","197","1"
"13076","332","2"
"13077","379","1"
"13077","332","1"
"13077","397","1"
"13078","531","1"
"13079","566","1"
"13079","253","2"
"13080","16","2"
"13080","129","1"
"13080","39","2"
"13080","647","1"
"13080","409","1"
"13080","175","1"
"13081","59","1"
"13082","405","3"
"13083","301","1"
"13084","315","2"
"13085","375","1"
"13085","571","1"
"13085","397","1"
"13086","266","3"
"13086","302","2"
"13087","33","1"
"13087","369","1"
"13087","397","1"
"13088","131","5"
"13088","403","1"
"13088","189","1"
"13088","397","1"
"13089","641","1"
"13089","642","2"
"13089","232","2"
"13089","456","1"
"13089","297","1"
"13089","489","1"
"13089","332","1"
"13089","558","1"
"13089","431","2"
"13089","528","1"
"13089","82","1"
"13089","466","1"
"13089","405","1"
"13089","214","1"
"13089","600","2"
"13089","249","1"
"13089","90","1"
"13089","92","1"
"13089","220","1"
"13089","284","1"
"13089","222","1"
"13089","127","1"
"13089","255","1"
"13090","575","1"
"13091","610","2"
"13092","592","1"
"13093","33","1"
"13093","571","1"
"13094","485","1"
"13094","318","1"
"13095","483","1"
"13095","37","2"
"13095","181","1"
"13095","103","2"
"13095","91","1"
"13095","269","4"
"13095","637","1"
"13096","33","1"
"13096","490","1"
"13096","269","1"
"13097","434","1"
"13097","70","1"
"13098","145","1"
"13099","642","1"
"13100","322","1"
"13100","70","1"
"13101","170","1"
"13101","571","1"
"13102","478","5"
"13103","165","1"
"13103","572","1"
"13104","0","2"
"13104","384","2"
"13104","1","1"
"13104","259","2"
"13104","138","2"
"13104","141","1"
"13104","397","1"
"13104","275","1"
"13104","404","1"
"13104","535","2"
"13104","24","1"
"13104","152","1"
"13104","25","1"
"13104","154","1"
"13104","293","2"
"13104","294","3"
"13104","39","3"
"13104","298","1"
"13104","44","1"
"13104","175","1"
"13104","432","1"
"13104","178","1"
"13104","437","1"
"13104","566","4"
"13104","312","1"
"13104","440","1"
"13104","571","1"
"13104","190","1"
"13104","318","2"
"13104","322","1"
"13104","196","1"
"13104","70","3"
"13104","198","1"
"13104","583","5"
"13104","72","1"
"13104","73","1"
"13104","332","2"
"13104","206","1"
"13104","463","1"
"13104","466","1"
"13104","85","1"
"13104","214","1"
"13104","605","3"
"13104","482","6"
"13104","356","2"
"13104","484","1"
"13104","357","1"
"13104","102","1"
"13104","232","1"
"13104","233","4"
"13104","363","1"
"13104","364","1"
"13104","630","1"
"13104","250","2"
"13104","123","4"
"13104","379","1"
"13104","507","2"
"13104","635","1"
"13105","384","1"
"13105","41","2"
"13106","183","1"
"13106","343","1"
"13106","522","1"
"13106","223","1"
"13107","622","1"
"13108","243","2"
"13108","212","1"
"13108","86","1"
"13108","171","1"
"13108","542","1"
"13109","33","1"
"13109","485","1"
"13109","332","1"
"13110","96","1"
"13111","33","1"
"13111","397","1"
"13111","318","1"
"13112","96","1"
"13113","78","1"
"13114","214","1"
"13115","321","1"
"13116","1","7"
"13116","132","2"
"13116","138","1"
"13116","140","2"
"13116","273","1"
"13116","275","1"
"13116","404","2"
"13116","21","1"
"13116","405","2"
"13116","535","2"
"13116","24","1"
"13116","25","1"
"13116","538","1"
"13116","30","1"
"13116","414","1"
"13116","547","1"
"13116","37","1"
"13116","293","1"
"13116","294","3"
"13116","39","5"
"13116","427","1"
"13116","44","1"
"13116","178","1"
"13116","52","1"
"13116","437","2"
"13116","440","1"
"13116","571","2"
"13116","444","1"
"13116","62","1"
"13116","318","2"
"13116","63","2"
"13116","578","1"
"13116","196","1"
"13116","70","4"
"13116","584","2"
"13116","73","1"
"13116","78","1"
"13116","206","2"
"13116","467","1"
"13116","85","1"
"13116","86","1"
"13116","214","2"
"13116","345","1"
"13116","93","1"
"13116","479","1"
"13116","484","1"
"13116","612","3"
"13116","233","3"
"13116","234","1"
"13116","107","1"
"13116","365","1"
"13116","621","1"
"13116","242","1"
"13116","370","1"
"13116","243","2"
"13116","499","1"
"13116","121","1"
"13116","123","1"
"13116","636","1"
"13116","637","1"
"13117","485","1"
"13118","1","1"
"13118","115","3"
"13118","92","1"
"13118","574","1"
"13119","170","1"
"13120","33","1"
"13120","501","1"
"13120","233","1"
"13120","602","1"
"13121","70","1"
"13121","312","1"
"13121","379","1"
"13121","571","1"
"13122","275","1"
"13122","141","1"
"13123","368","1"
"13123","322","3"
"13123","531","2"
"13123","39","1"
"13123","234","1"
"13123","426","1"
"13123","173","1"
"13123","269","1"
"13123","605","1"
"13124","208","1"
"13125","47","1"
"13126","461","1"
"13127","394","2"
"13128","552","1"
"13129","119","6"
"13130","527","4"
"13131","359","2"
"13131","379","1"
"13132","233","1"
"13132","269","1"
"13133","571","1"
"13134","397","1"
"13135","221","2"
"13136","639","1"
"13137","628","1"
"13138","401","1"
"13138","481","2"
"13138","185","1"
"13139","490","1"
"13140","440","1"
"13141","264","1"
"13142","224","1"
"13142","645","1"
"13142","202","2"
"13143","577","1"
"13144","489","1"
"13145","179","1"
"13146","529","1"
"13146","404","1"
"13146","373","1"
"13146","645","1"
"13146","151","1"
"13146","412","1"
"13146","382","1"
"13147","560","1"
"13147","33","1"
"13147","193","2"
"13147","412","1"
"13148","54","1"
"13149","363","1"
"13150","561","1"
"13150","82","4"
"13150","596","2"
"13150","168","2"
"13150","297","1"
"13150","62","3"
"13151","6","1"
"13151","10","1"
"13151","523","1"
"13151","525","1"
"13151","272","1"
"13151","273","1"
"13151","276","1"
"13151","21","1"
"13151","28","1"
"13151","285","1"
"13151","542","1"
"13151","548","1"
"13151","550","1"
"13151","552","1"
"13151","558","1"
"13151","47","1"
"13151","304","1"
"13151","310","1"
"13151","568","1"
"13151","570","1"
"13151","315","1"
"13151","317","4"
"13151","320","2"
"13151","321","1"
"13151","322","1"
"13151","578","2"
"13151","70","1"
"13151","582","2"
"13151","583","3"
"13151","73","1"
"13151","330","1"
"13151","588","2"
"13151","335","1"
"13151","336","1"
"13151","85","1"
"13151","343","4"
"13151","345","1"
"13151","96","1"
"13151","352","1"
"13151","611","1"
"13151","357","1"
"13151","102","1"
"13151","360","1"
"13151","618","1"
"13151","620","1"
"13151","623","1"
"13151","628","1"
"13151","631","1"
"13151","123","1"
"13151","637","2"
"13151","387","1"
"13151","645","1"
"13151","134","1"
"13151","135","1"
"13151","647","1"
"13151","648","2"
"13151","404","1"
"13151","149","2"
"13151","405","2"
"13151","152","1"
"13151","153","1"
"13151","414","3"
"13151","415","1"
"13151","161","1"
"13151","417","1"
"13151","418","1"
"13151","164","1"
"13151","421","1"
"13151","422","1"
"13151","171","3"
"13151","175","1"
"13151","433","1"
"13151","434","2"
"13151","436","3"
"13151","437","1"
"13151","192","1"
"13151","193","1"
"13151","197","1"
"13151","453","1"
"13151","455","1"
"13151","200","1"
"13151","456","1"
"13151","457","1"
"13151","206","1"
"13151","222","4"
"13151","479","1"
"13151","224","1"
"13151","229","2"
"13151","485","1"
"13151","486","1"
"13151","488","1"
"13151","236","1"
"13151","239","1"
"13151","247","3"
"13151","506","1"
"13151","508","1"
"13151","509","1"
"13151","510","1"
"13151","255","1"
"13152","490","2"
"13153","384","1"
"13153","513","1"
"13153","131","1"
"13153","515","1"
"13153","643","1"
"13153","261","1"
"13153","518","1"
"13153","647","1"
